monto_sol_dev,ejercicio,periodo
2,2016,7
573635,2016,7
523207,2016,7
336590,2016,7
5616,2016,7
674,2016,7
11,2016,7
269569,2016,7
68799,2016,6
543312,2016,7
455089,2016,7
201,2016,7
287072,2016,7
65074,2016,7
33070,2016,7
26,2016,7
26234,2016,7
995529,2016,7
18810,2016,7
8607,2016,7
2914,2016,7
347881,2016,7
3784,2016,7
64030,2016,7
259899,2016,7
9600,2016,7
18711,2016,7
643879,2016,7
85059,2016,7
65608,2016,7
10022,2016,7
240,2016,7
214,2016,7
38501,2016,7
40743,2016,7
26,2016,7
6922,2016,7
8771,2016,7
9445,2016,7
2736,2016,7
23640,2016,7
11708,2016,7
12695,2016,7
46746,2016,7
4119,2016,7
3214,2016,7
125934,2016,7
112,2016,7
136467,2016,7
79120,2016,7
110242,2016,7
14083,2016,7
107683,2016,7
317577,2016,7
30215,2016,7
13968,2016,7
941836,2016,7
89390,2016,7
14494,2016,7
2602,2016,7
68771,2016,7
699177,2016,7
218249,2016,7
119425,2016,7
4079,2016,7
123907,2016,3
7009,2016,5
7303,2016,7
364091,2016,7
151215,2016,6
8028,2016,7
52180,2016,7
944563,2016,7
88268,2016,7
150528,2016,7
64647,2016,7
6253,2016,7
4662,2016,7
1588,2016,7
6381,2016,7
865163,2016,7
132,2016,7
8140,2016,7
5107,2016,7
20315,2016,7
16219,2016,6
28,2016,6
2797,2016,7
5008,2016,7
370,2016,7
4032,2016,7
16744,2016,7
190,2016,6
18397,2016,7
16298,2016,7
22016,2016,7
19843,2016,6
15744,2016,7
2148,2016,7
20410,2016,7
3948,2016,7
11185,2016,7
311,2016,7
7716,2016,7
3756,2016,7
34383,2016,7
76102,2016,7
163,2016,7
113894,2016,7
8393,2016,7
24404,2016,7
6279,2016,7
34013,2016,7
225238,2016,7
480,2016,7
57078,2016,4
8918,2016,7
20997,2016,7
7609,2016,7
20457,2016,6
3067,2016,7
35860,2016,7
58900,2016,7
562,2016,7
5212,2016,7
5369,2016,7
591,2016,7
7897,2016,7
641,2016,7
25185,2016,7
749,2016,7
62083,2016,7
70,2016,7
3237,2016,7
809,2016,6
34605,2016,7
303508,2016,6
20738,2016,7
1621,2016,7
149763,2016,7
38085,2016,7
70656,2016,7
32,2016,7
87,2016,7
6225,2016,7
10464,2016,7
12496,2016,6
405,2016,7
18131,2016,7
3493,2016,7
9219,2016,7
9075,2016,5
3810,2016,7
3036,2016,7
676,2016,2
8315,2016,7
14616,2016,7
17875,2016,7
13130,2016,7
3682,2016,6
85,2016,7
19416,2016,7
4429,2016,7
128,2016,6
2765,2016,7
723,2016,7
24723,2016,4
41740,2016,5
11677,2016,6
3053,2016,7
14981,2016,7
327,2016,6
122675,2016,7
10812,2016,7
19514,2016,7
26,2016,7
526009,2016,7
156,2016,7
188071,2016,7
59942,2016,7
9605,2016,7
5108,2016,2
3148,2016,7
1995,2016,7
17361,2016,7
100425,2016,7
52705,2016,7
27242,2016,7
249,2016,7
118,2016,7
2520,2016,7
39178,2016,7
13030,2016,7
3558,2016,7
42206,2016,7
10944,2016,7
2069,2016,7
791,2016,7
3658,2016,3
21180,2016,7
2659,2016,2
3435,2016,7
16882,2016,5
13657,2016,6
21255,2016,5
15276,2016,7
1834,2016,6
11642,2016,7
231303,2016,7
8005,2016,7
381,2016,4
170,2016,7
670,2016,6
306,2016,5
54811,2016,7
28364,2016,7
1423,2016,7
53,2016,6
3789,2016,7
261643,2016,7
3913,2016,7
22114,2016,7
265474,2016,7
841,2016,7
8381,2016,7
3082,2016,7
1117,2016,7
2656,2016,7
13072,2016,7
34,2016,7
52609,2016,7
101373,2016,7
720,2016,7
152,2016,5
21344,2016,7
164861,2016,7
4745,2016,7
183,2016,7
103,2016,7
1079,2016,7
1232,2016,7
777844,2016,7
734358,2016,7
56,2016,7
835632,2016,7
644944,2016,7
37556,2016,7
27039,2016,7
138605,2016,7
23199,2016,7
161,2016,7
14673,2016,7
44955,2016,7
25308,2016,7
18186,2016,7
5110,2016,6
19646,2016,7
732,2016,7
2632,2016,7
131690,2016,7
588203,2016,7
684710,2016,7
916876,2016,7
64886,2016,7
118057,2016,7
32363,2016,7
137321,2016,7
4179,2016,7
125805,2016,7
1024,2016,7
29910,2016,7
34214,2016,7
18565,2016,7
3754,2016,7
106,2016,7
555542,2016,7
414835,2016,7
40106,2016,7
395151,2016,7
17100,2016,7
9332,2016,7
11374,2016,7
22879,2016,7
14915,2016,7
198,2016,7
1046,2016,7
22379,2016,7
3519,2016,6
573,2016,7
1288,2016,7
317,2016,7
55,2016,7
1516,2016,7
4922,2016,7
99964,2016,7
27531,2016,6
1199,2016,5
1875,2016,6
837,2016,7
173229,2016,7
122,2016,7
123276,2016,7
184874,2016,7
7783,2016,7
5428,2016,7
7569,2016,7
22578,2016,7
148569,2016,7
125348,2016,7
240271,2016,7
163,2016,7
12457,2016,7
8146,2016,7
648,2016,7
5079,2016,7
4519,2016,7
46774,2016,7
35098,2016,7
135110,2016,7
40,2016,7
4229,2016,7
472645,2016,7
182,2016,7
101414,2016,7
114823,2016,7
369898,2016,7
426,2016,7
561,2016,7
471,2016,7
61029,2016,7
1302,2016,6
4684,2016,7
3216,2016,7
4790,2016,7
31569,2016,7
216553,2016,7
56,2016,7
126743,2016,7
13486,2016,7
118190,2016,7
3378,2016,7
912,2016,6
66,2016,7
99011,2016,7
18986,2016,7
104841,2016,7
175951,2016,7
257627,2016,7
23973,2016,7
438815,2016,7
2096,2016,7
12155,2016,4
57776,2016,7
9972,2016,7
348,2016,7
6742,2016,7
3373,2016,7
85638,2016,7
3362,2016,7
242679,2016,7
811155,2016,7
758451,2016,7
1777,2016,7
2949,2016,7
64703,2016,7
36766,2016,7
3620,2016,7
356,2016,7
62560,2016,7
1058,2016,7
11141,2016,7
13249,2016,7
56,2016,7
242379,2016,7
7366,2016,3
7161,2016,5
525,2016,7
66110,2016,7
4761,2016,7
1689,2016,7
7455,2016,7
52982,2016,7
62,2016,7
47,2016,5
48,2016,6
1611,2016,7
1280,2016,7
2878,2016,7
154139,2016,6
294200,2016,7
49507,2016,7
526884,2016,7
144745,2016,7
151406,2016,7
543,2016,7
465262,2016,7
3063,2016,7
30598,2016,7
51076,2016,4
86,2016,7
995,2016,7
218877,2016,7
274,2016,4
2270,2016,5
697,2016,6
124,2016,7
1561,2016,6
2681,2016,7
1207,2016,7
477,2016,7
9022,2016,6
6089,2016,7
2372,2016,7
67947,2016,7
76192,2016,7
502,2016,7
49779,2016,7
1192,2016,6
700,2016,7
67070,2016,7
2643,2016,7
153,2016,4
122,2016,6
209,2016,7
5513,2016,7
2890,2016,7
1524,2016,7
1145,2016,7
930,2016,7
1869,2016,7
49815,2016,6
27536,2016,7
26175,2016,7
318,2016,7
9,2016,7
2205,2016,6
40446,2016,7
3620,2016,7
10037,2016,7
10602,2016,7
120138,2016,7
62,2016,7
347859,2016,7
62,2016,7
167139,2016,7
1809,2016,7
26733,2016,7
991,2016,7
7673,2016,5
8852,2016,6
12031,2016,7
12923,2016,7
145,2016,3
402,2016,4
367,2016,5
194,2016,6
303,2016,7
2640,2016,7
965,2016,7
7803,2016,7
175050,2016,7
214434,2016,6
920046,2016,7
446520,2016,7
13305,2016,6
21255,2016,7
58611,2016,7
11000,2016,7
283829,2016,7
1626,2016,7
21988,2016,7
133561,2016,7
928,2016,7
183,2016,7
841,2016,7
3511,2016,7
345944,2016,7
228504,2016,7
449772,2016,7
79464,2016,7
5179,2016,7
463,2016,7
7415,2016,7
48648,2016,7
2490,2016,7
6094,2016,6
740,2016,7
20143,2016,7
11446,2016,7
13653,2016,6
420849,2016,7
9561,2016,6
10702,2016,7
193,2016,7
462,2016,7
2117,2016,7
2623,2016,7
873,2016,7
4996,2016,7
9918,2016,7
862,2016,7
4271,2016,7
200,2016,7
72759,2016,7
9984,2016,7
9352,2016,6
6432,2016,7
14296,2016,7
85274,2016,7
2669,2016,7
5778,2016,7
191614,2016,7
484,2016,7
35752,2016,7
18297,2016,7
384639,2016,7
26723,2016,7
324754,2016,7
25399,2016,7
47530,2016,7
164446,2016,7
856,2016,7
34290,2016,7
243422,2016,7
278199,2016,7
4939,2016,7
1795,2016,5
5666,2016,6
494723,2016,7
195249,2016,7
661697,2016,7
29340,2016,7
7732,2016,7
282375,2016,7
1547,2016,7
20504,2016,7
10763,2016,7
1218,2016,7
147716,2016,7
9520,2016,7
62,2016,7
68584,2016,7
3159,2016,7
457491,2016,7
898,2016,7
4024,2016,7
251699,2016,7
90602,2016,7
64608,2016,7
898336,2016,7
141964,2016,7
82207,2016,7
676893,2016,7
13946,2016,7
42,2016,7
34924,2016,7
475176,2016,7
22348,2016,7
1793,2016,7
2134,2016,7
384,2016,6
397,2016,7
1683,2016,6
13054,2016,7
24106,2016,7
23224,2016,7
324540,2016,7
467,2016,7
450293,2016,7
137114,2016,7
19359,2016,7
140690,2016,7
512269,2016,7
58182,2016,7
261583,2016,7
7674,2016,7
484085,2016,7
35382,2016,5
33194,2016,6
33504,2016,7
418,2016,7
27636,2016,6
7316,2016,7
38373,2016,7
13811,2016,7
9,2016,6
1865,2016,7
410912,2016,7
67217,2016,7
5932,2016,7
111965,2016,7
231905,2016,7
342028,2016,7
520340,2016,7
5636,2016,7
10788,2016,7
525,2016,7
72703,2016,7
1958,2016,7
108508,2016,7
397974,2016,7
49363,2016,7
147528,2016,7
396682,2016,7
718293,2016,7
277186,2016,7
11050,2016,7
18033,2016,7
1151,2016,7
7615,2016,7
5305,2016,7
6642,2016,7
26,2016,7
9890,2016,7
160,2016,7
4054,2016,7
24093,2016,7
97930,2016,7
548644,2016,7
209801,2016,7
356088,2016,7
98426,2016,7
374211,2016,7
3414,2016,7
50011,2016,7
82514,2016,7
684252,2016,7
623954,2016,7
559212,2016,7
135039,2016,7
4876,2016,7
3500,2016,7
179937,2016,7
119145,2016,7
75524,2016,7
17745,2016,6
4682,2016,7
231717,2016,7
123666,2016,7
275417,2016,7
8542,2016,6
7072,2016,7
17757,2016,7
636592,2016,7
452494,2016,7
171167,2016,7
74042,2016,7
573289,2016,7
278379,2016,7
3976,2016,7
91088,2016,7
14329,2016,7
6351,2016,7
939132,2016,7
32,2016,7
50,2016,7
112317,2016,7
49732,2016,7
10669,2016,7
49089,2016,7
168320,2016,7
425,2016,7
23963,2016,7
3322,2016,5
1385,2016,6
1386,2016,7
139500,2016,7
44977,2016,7
1520,2016,7
883,2016,7
413579,2016,7
4118,2016,7
70563,2016,7
89484,2016,7
29609,2016,7
106,2016,7
7880,2016,7
24929,2016,7
19382,2016,7
174378,2016,7
5809,2016,7
1598,2016,7
90762,2016,7
4427,2016,7
41009,2016,7
828,2016,7
41469,2016,7
26689,2016,7
8932,2016,6
134296,2016,7
424,2016,7
131517,2016,7
33716,2016,7
9759,2016,7
9475,2016,7
89263,2016,7
23356,2016,7
32,2016,7
48,2016,7
32649,2016,7
1873,2016,7
2723,2016,7
10895,2016,7
36941,2016,7
540,2016,7
2704,2016,7
248755,2016,7
22292,2016,7
19585,2016,7
5271,2016,7
312160,2016,7
2335,2016,7
26056,2016,7
519082,2016,7
39601,2016,7
10027,2016,7
10026,2016,7
77428,2016,7
419625,2016,7
1432,2016,7
1147,2016,7
89696,2016,7
162528,2016,7
82086,2016,7
775233,2016,7
349091,2016,7
15840,2016,7
11893,2016,7
1316,2016,7
13148,2016,6
198900,2016,7
76537,2016,7
1432,2016,7
12669,2016,7
91082,2016,7
2992,2016,7
34025,2016,7
1552,2016,7
278,2016,7
4708,2016,7
9346,2016,7
30205,2016,7
6343,2016,7
23753,2016,7
93127,2016,7
895720,2016,7
5528,2016,7
15324,2016,7
22000,2016,7
128453,2016,7
4143,2016,7
1610,2016,4
346848,2016,7
2932,2016,7
5655,2016,7
3096,2016,7
1960,2016,5
20399,2016,6
11113,2016,7
127,2016,7
117,2016,7
17135,2016,7
2640,2016,7
1365,2016,7
7712,2016,7
1162,2016,7
3339,2016,7
2170,2016,7
903286,2016,7
35186,2016,7
222617,2016,7
147170,2016,7
39820,2016,7
7836,2016,7
4414,2016,7
2255,2016,7
14042,2016,7
8855,2016,7
69105,2016,7
9117,2016,7
16297,2016,7
7062,2016,7
9730,2016,7
16947,2016,7
93509,2016,7
4476,2016,7
33902,2016,7
101783,2016,7
3560,2016,7
33648,2016,7
2393,2016,7
303,2016,7
13442,2016,7
1911,2016,7
172251,2016,7
60768,2016,7
1545,2016,7
1125,2016,7
15238,2016,6
13956,2016,7
7362,2016,7
2410,2016,7
17478,2016,7
11173,2016,7
39669,2016,7
1722,2016,7
14,2016,7
759,2016,7
89085,2016,7
34506,2016,7
67387,2016,7
109849,2016,7
193901,2016,7
24845,2016,7
5394,2016,7
645,2016,7
4545,2016,7
16017,2016,7
81410,2016,7
70340,2016,7
85434,2016,7
47041,2016,7
1649,2016,7
393609,2016,7
191400,2016,7
42,2016,7
77170,2016,7
4146,2016,7
64,2016,7
33233,2016,7
3010,2016,7
4896,2016,7
27145,2016,7
7004,2016,7
33243,2016,7
96531,2016,7
32084,2016,7
33796,2016,7
5447,2016,7
54475,2016,7
81889,2016,7
61,2016,7
38752,2016,7
291175,2016,6
1402,2016,7
25742,2016,7
54456,2016,7
92372,2016,7
293636,2016,7
342163,2016,7
2680,2016,7
571591,2016,7
62034,2016,7
128485,2016,7
75471,2016,7
31736,2016,7
150667,2016,7
598314,2016,7
163507,2016,7
109761,2016,7
378434,2016,7
131141,2016,6
29327,2016,7
165966,2016,7
165,2016,7
2381,2016,7
97,2016,7
1516,2016,7
875447,2016,7
54983,2016,7
29049,2016,7
161189,2016,7
84882,2016,7
12602,2016,7
52329,2016,7
354824,2016,7
376407,2016,7
13982,2016,7
379008,2016,7
11415,2016,7
159917,2016,7
602916,2016,7
47692,2016,7
50426,2016,7
26922,2016,7
17197,2016,7
17452,2016,7
6252,2016,7
39238,2016,7
802,2016,7
469,2016,7
46402,2016,7
64031,2016,7
495,2016,7
999,2016,7
3301,2016,7
7832,2016,7
1649,2016,7
11293,2016,7
27,2016,7
1015,2016,7
1400,2016,7
33253,2016,7
81,2016,7
28470,2016,7
27371,2016,7
189,2016,7
203,2016,7
128630,2016,7
20853,2016,7
89,2016,7
15946,2016,7
429324,2016,7
127127,2016,7
8077,2016,7
28,2016,7
48,2016,7
864,2016,7
4266,2016,7
59474,2016,7
814112,2016,7
1311,2016,7
10305,2016,7
1132,2016,6
486,2016,7
52695,2016,7
636441,2016,7
339272,2016,7
73363,2016,7
1141,2016,7
7262,2016,7
276,2016,7
58,2016,7
1825,2016,7
36558,2016,7
9630,2016,7
1542,2016,7
7566,2016,7
7585,2016,7
5123,2016,7
63,2016,7
638093,2016,7
185,2016,6
769488,2016,7
671681,2016,7
32348,2016,7
447073,2016,7
111876,2016,7
45987,2016,7
144150,2016,7
32282,2016,7
1707,2016,7
31098,2016,7
242302,2016,7
8925,2016,7
55407,2016,7
961707,2016,7
88934,2016,7
232321,2016,7
32707,2016,7
42819,2016,7
1699,2016,7
3014,2016,7
23185,2016,7
279,2016,7
64,2016,7
85339,2016,7
43130,2016,7
17817,2016,7
35206,2016,7
31536,2016,7
145997,2016,7
285483,2016,7
75,2016,7
77217,2016,7
1198,2016,7
8,2016,7
160044,2016,7
8902,2016,7
31742,2016,7
32634,2016,7
77,2016,7
34564,2016,7
868800,2016,7
37867,2016,7
225,2016,7
205357,2016,7
20605,2016,7
178669,2016,7
387140,2016,7
12307,2016,7
3840,2016,7
368,2016,6
498,2016,7
76961,2016,7
65068,2016,7
52504,2016,7
86786,2016,6
13713,2016,7
76721,2016,5
11300,2016,6
1184,2016,7
107855,2016,7
49925,2016,7
975,2016,7
5061,2016,7
8386,2016,7
9389,2016,7
902763,2016,7
2218,2016,7
5031,2016,7
462,2016,7
116659,2016,7
16708,2016,7
1081,2016,7
442,2016,6
466,2016,7
4741,2016,7
128096,2016,7
245362,2016,6
91315,2016,7
112329,2016,7
7760,2016,7
267303,2016,5
265484,2016,6
386464,2016,7
39786,2016,7
510,2016,7
70,2016,7
2828,2016,7
471482,2016,7
490010,2016,7
164097,2016,7
675462,2016,7
546,2016,7
89918,2016,7
54398,2016,7
150666,2016,7
157080,2016,7
27188,2016,7
1820,2016,7
16433,2016,7
2254,2016,7
22805,2016,6
39111,2016,7
373,2016,7
2314,2016,7
576204,2016,7
165085,2016,7
4028,2016,7
1376,2016,7
678904,2016,7
142553,2016,7
346662,2016,7
22625,2016,7
210655,2016,7
37465,2016,7
449651,2016,7
114908,2016,7
8041,2016,7
1473,2016,7
8137,2016,7
2041,2016,7
1857,2016,7
2132,2016,7
1116,2016,7
172866,2016,7
2347,2016,7
46189,2016,6
140,2016,7
503211,2016,7
42984,2016,7
247596,2016,7
361683,2016,7
397,2016,7
73350,2016,7
236069,2016,7
2650,2016,7
76,2016,7
13189,2016,7
40327,2016,7
37157,2016,7
1531,2016,7
320528,2016,7
3784,2016,7
135236,2016,7
32537,2016,7
5968,2016,7
778,2016,7
980,2016,7
6289,2016,7
152473,2016,7
32437,2016,7
82131,2016,7
228819,2016,7
6524,2016,7
16831,2016,7
4225,2016,7
1625,2016,7
4866,2016,7
14591,2016,6
21643,2016,7
8952,2016,7
166,2016,7
14728,2016,7
977028,2016,7
62,2016,7
97762,2016,7
185172,2016,7
19149,2016,7
11383,2016,7
23252,2016,7
14571,2016,7
79244,2016,7
202594,2016,7
44631,2016,7
11989,2016,7
360,2016,7
101343,2016,7
870172,2016,7
204884,2016,7
217004,2016,7
178758,2016,7
180998,2016,3
218109,2016,4
17510,2016,7
345801,2016,7
42009,2016,7
7756,2016,6
1490,2016,7
6320,2016,7
69790,2016,7
13504,2016,7
104763,2016,7
88611,2016,7
9278,2016,6
6901,2016,7
584,2016,7
110207,2016,7
57802,2016,7
5828,2016,7
179359,2016,7
6014,2016,7
16881,2016,7
10922,2016,7
6327,2016,7
61390,2016,7
1081,2016,7
458,2016,7
18022,2016,7
121783,2016,7
2872,2016,7
6520,2016,7
126,2016,7
35905,2016,7
40795,2016,7
11637,2016,6
7897,2016,7
34374,2016,7
1365,2016,7
26885,2016,7
9309,2016,7
19012,2016,7
1928,2016,7
17985,2016,7
12356,2016,7
362,2016,7
15701,2016,7
60524,2016,7
820447,2016,7
75092,2016,7
95822,2016,7
614,2016,7
372,2016,7
115966,2016,7
994102,2016,7
251146,2016,7
39332,2016,7
302410,2016,7
936469,2016,7
42,2016,7
1147,2016,7
344,2016,7
142,2016,7
143571,2016,7
461,2016,7
71484,2016,6
85792,2016,7
55278,2016,7
14445,2016,7
14705,2016,7
239236,2016,7
651572,2016,7
210418,2016,7
62,2016,7
53457,2016,7
296305,2016,7
166,2016,7
173555,2016,7
62,2016,7
48172,2016,7
151039,2016,7
22625,2016,7
701,2016,6
165,2016,7
346,2016,7
447,2016,7
7026,2016,6
1541,2016,7
40659,2016,7
300,2016,7
3481,2016,7
687,2016,7
6231,2016,7
11891,2016,7
118275,2016,7
434,2016,2
669,2016,3
534,2016,4
493,2016,5
1533,2016,7
37666,2016,6
442,2016,7
11,2016,7
29011,2016,7
18289,2016,5
23830,2016,6
1556,2016,7
12818,2016,7
30788,2016,7
10246,2016,7
26390,2016,6
290751,2016,7
328458,2016,7
183225,2016,7
147158,2016,7
323249,2016,7
4072,2016,7
44592,2016,7
6753,2016,7
171,2016,7
107,2016,7
171,2016,7
106,2016,7
62,2016,6
37393,2016,7
33894,2016,7
18395,2016,7
96,2016,7
2780,2016,7
36120,2016,7
6719,2016,7
736,2016,7
17390,2016,7
3177,2016,7
37255,2016,7
3078,2016,7
1891,2016,7
8453,2016,7
787,2016,6
2563,2016,7
19189,2016,7
2,2016,7
19333,2016,7
467,2016,7
43604,2016,7
29,2016,7
56211,2016,7
84817,2016,7
2297,2016,7
181771,2016,7
62,2016,7
15491,2016,5
8361,2016,7
503869,2016,7
190,2016,6
915,2016,7
21033,2016,7
3408,2016,7
65577,2016,6
62177,2016,7
917626,2016,7
244451,2016,7
57720,2016,7
7244,2016,7
133347,2016,7
203826,2016,7
166256,2016,7
67261,2016,7
28323,2016,7
59693,2016,7
979,2016,7
185,2016,7
5855,2016,7
1000,2016,7
6492,2016,7
14342,2016,7
14342,2016,7
35069,2016,7
290,2016,7
263,2016,7
2917,2016,7
113,2016,7
859,2016,7
1789,2016,7
501740,2016,7
5511,2016,7
90,2016,7
262170,2016,7
66608,2016,7
3596,2016,7
215103,2016,7
486,2016,7
1600,2016,7
1779,2016,7
127595,2016,7
95,2016,7
626757,2016,7
6157,2016,7
152260,2016,7
180803,2016,7
273915,2016,7
7435,2016,7
31716,2016,7
5834,2016,7
39513,2016,7
3806,2016,7
139216,2016,7
12122,2016,7
69529,2016,7
97404,2016,7
83331,2016,7
41654,2016,7
43442,2016,7
4149,2016,7
209,2016,7
1004,2016,7
1863,2016,7
5434,2016,7
8120,2016,7
597399,2016,7
46498,2016,7
417,2016,7
208794,2016,7
16198,2016,7
70,2016,7
57372,2016,7
286991,2016,7
191200,2016,7
103551,2016,7
6602,2016,7
916882,2016,7
1066,2016,7
25552,2016,7
32,2016,7
2726,2016,7
828,2016,7
10637,2016,7
182,2016,7
317676,2016,7
40,2016,7
78088,2016,7
83883,2016,7
111437,2016,7
336,2016,7
8890,2016,7
536322,2016,7
50050,2016,7
19508,2016,7
269804,2016,7
29480,2016,7
924552,2016,7
410545,2016,7
7507,2016,7
23084,2016,7
23584,2016,7
26342,2016,7
250481,2016,7
380711,2016,7
431,2016,7
194747,2016,7
725,2016,7
16056,2016,7
102429,2016,7
23004,2016,7
100109,2016,7
62322,2016,7
19705,2016,7
964773,2016,7
54394,2016,7
25755,2016,7
204124,2016,7
61778,2016,5
165647,2016,6
149465,2016,7
1513,2016,7
10557,2016,7
99963,2016,7
358823,2016,7
46858,2016,7
377346,2016,7
490,2016,7
2375,2016,7
2558,2016,7
1370,2016,7
7823,2016,6
6013,2016,7
9207,2016,7
2715,2016,7
164874,2016,7
3560,2016,7
422,2016,7
292,2016,7
12104,2016,6
1349,2016,7
18186,2016,7
1212,2016,7
26561,2016,7
228,2016,7
331468,2016,7
379958,2016,7
410636,2016,7
12216,2016,7
2,2016,7
43374,2016,7
160,2016,7
15326,2016,7
2,2016,7
948679,2016,7
279361,2016,7
365,2016,7
4265,2016,7
73594,2016,7
12330,2016,7
2964,2016,7
15892,2016,7
1365,2016,7
58295,2016,7
6609,2016,7
3347,2016,7
70192,2016,7
8017,2016,6
84612,2016,7
73457,2016,7
10607,2016,7
642927,2016,7
24339,2016,7
12212,2016,7
185,2016,7
13148,2016,7
219717,2016,7
386,2016,7
123946,2016,7
67,2016,7
20113,2016,7
990889,2016,7
415972,2016,7
25103,2016,7
137044,2016,7
16196,2016,7
1302,2016,7
6795,2016,7
3118,2016,7
3293,2016,7
26569,2016,7
5513,2016,7
2106,2016,7
117,2016,7
492,2016,7
272,2016,7
153,2016,7
197,2016,7
2750,2016,7
662,2016,7
1141,2016,7
491,2016,3
1860,2016,7
930,2016,7
29004,2016,5
47203,2016,6
527772,2016,7
98011,2016,7
334039,2016,7
7497,2016,7
493807,2016,7
127833,2016,7
225570,2016,7
349405,2016,7
453686,2016,7
308,2016,7
12878,2016,7
284,2016,7
537884,2016,7
5019,2016,7
105112,2016,7
670924,2016,7
3641,2016,7
32619,2016,7
243665,2016,7
246,2016,7
20352,2016,7
94586,2016,7
9116,2016,7
282013,2016,7
86629,2016,7
124957,2016,7
24532,2016,7
11335,2016,7
30586,2016,7
2248,2016,6
5171,2016,7
232,2016,7
121,2016,6
186,2016,7
27683,2016,6
6388,2016,7
1269,2016,7
991,2016,7
255309,2016,7
34153,2016,7
1838,2016,7
9879,2016,7
233628,2016,7
9327,2016,7
99328,2016,7
20608,2016,7
220,2016,6
85,2016,7
9583,2016,7
125,2016,7
34508,2016,7
19744,2016,7
21532,2016,7
321234,2016,7
162057,2016,7
123164,2016,7
181675,2016,7
677147,2016,7
838990,2016,7
29290,2016,7
41,2016,7
16161,2016,7
7253,2016,7
2463,2016,7
135544,2016,4
959,2016,7
1152,2016,6
402,2016,7
8476,2016,7
46946,2016,7
4429,2016,7
259122,2016,7
407,2016,7
5520,2016,6
5516,2016,7
19062,2016,7
160,2016,4
150,2016,5
162,2016,6
175,2016,7
57431,2016,7
369223,2016,7
95641,2016,7
755140,2016,7
495519,2016,7
204,2016,7
189102,2016,7
7609,2016,7
1338,2016,7
1847,2016,7
9058,2016,7
828,2016,7
252039,2016,7
26000,2016,7
3353,2016,7
10,2016,7
10,2016,7
123282,2016,7
839352,2016,7
303211,2016,7
140,2016,7
2620,2016,7
179424,2016,7
330535,2016,7
2754,2016,7
258181,2016,7
76945,2016,7
50566,2016,7
857654,2016,7
455469,2016,7
62,2016,7
575377,2016,7
1733,2016,7
196954,2016,7
125908,2016,6
863,2016,7
785,2016,7
9751,2016,7
6577,2016,6
3089,2016,7
21300,2016,7
2330,2016,7
555,2016,7
22,2016,7
11787,2016,7
27631,2016,7
489,2016,7
95,2016,7
9,2016,7
52738,2016,7
186354,2016,7
519276,2016,7
3466,2016,7
137900,2016,7
9495,2016,7
66881,2016,7
3704,2016,7
28,2016,7
127495,2016,7
94936,2016,7
9823,2016,7
823871,2016,7
94033,2016,7
189578,2016,7
831,2016,7
38969,2016,7
44387,2016,7
90616,2016,7
114689,2016,7
30656,2016,7
2650,2016,7
664860,2016,7
45799,2016,7
9570,2016,7
24063,2016,7
467440,2016,7
34700,2016,7
205570,2016,7
726176,2016,7
603,2016,7
400,2016,7
5335,2016,7
498715,2016,7
110346,2016,7
344,2016,7
5592,2016,7
15041,2016,7
45522,2016,7
28946,2016,4
7659,2016,6
6267,2016,7
1410,2016,7
340140,2016,7
7014,2016,7
6369,2016,7
3280,2016,7
83,2016,7
67922,2016,7
992,2016,7
158030,2016,7
1864,2016,7
2254,2016,7
46482,2016,7
6807,2016,7
937,2016,6
1034,2016,7
3476,2016,7
1393,2016,7
7328,2016,7
1031,2016,7
5026,2016,7
55673,2016,6
25661,2016,7
656,2016,7
4043,2016,7
1615,2016,7
34,2016,6
12,2016,7
125926,2016,7
182425,2016,7
111506,2016,7
58312,2016,7
5385,2016,7
10218,2016,7
434280,2016,7
8026,2016,4
495,2016,7
189877,2016,7
10511,2016,7
614583,2016,7
70139,2016,7
767,2016,7
891,2016,7
3677,2016,7
564,2016,7
687015,2016,7
121590,2016,7
99378,2016,7
5036,2016,7
67451,2016,7
29672,2016,7
5681,2016,7
36692,2016,7
7398,2016,7
150776,2016,7
344,2016,7
43196,2016,7
6454,2016,7
2471,2016,7
3243,2016,7
470,2016,7
13516,2016,7
8501,2016,7
69847,2016,7
2048,2016,7
1281,2016,7
5664,2016,7
28498,2016,7
64194,2016,7
152943,2016,7
13836,2016,7
845137,2016,7
320771,2016,6
423481,2016,7
249263,2016,7
37150,2016,7
356194,2016,7
8868,2016,7
70,2016,7
104665,2016,7
812082,2016,7
16638,2016,7
147726,2016,7
83270,2016,7
158759,2016,7
173818,2016,7
209,2016,7
334198,2016,7
26945,2016,7
6681,2016,7
17981,2016,7
119367,2016,7
41061,2016,7
35031,2016,7
34284,2016,7
261,2016,7
61931,2016,7
313735,2016,7
15418,2016,7
1408,2016,7
1563,2016,7
9,2016,7
3864,2016,7
1238,2016,7
237027,2016,7
13107,2016,7
1983,2016,7
59,2016,7
21434,2016,7
147191,2016,7
60915,2016,7
51149,2016,7
406334,2016,7
322296,2016,7
40484,2016,7
748,2016,7
658256,2016,7
63071,2016,7
325,2016,7
995,2016,7
4237,2016,7
879035,2016,7
1513,2016,7
71568,2016,7
76757,2016,7
5,2016,7
623622,2016,7
26479,2016,7
1023,2016,7
1787,2016,7
7230,2016,7
6141,2016,7
209741,2016,7
2560,2016,7
5394,2016,6
53864,2016,7
1662,2016,7
